word	length	is_adjective	is_noun	is_other	wn_adj	wn_noun	ref_adj	ref_noun	source_set	is_corroborated	biology_obscure	drop_reason	metaphone_code	quality_tier	playfulness_score	concreteness_score
chilled	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		XLT	2	0	0
chiller	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	XLR	4	0	-12
chilli	6	0	1	0	0	1	0	0	english_alpha	0	0		XL	4	0	-8
chillis	7	0	1	0	0	1	0	0	english_alpha	0	0		XLS	4	0	-8
chills	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:chill	XLS	4	0	-12
chilly	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		XL	2	2	2
chime	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0		XM	2	0	2
chimera	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	XMR	4	0	-12
chimes	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:chime	XMS	4	0	-8
chimney	7	0	1	0	0	1	0	0	bip39,english_alpha	1	0		XMN	2	0	2
chimp	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_guesses	1	0		XMP	2	0	2
chimps	6	0	1	0	0	1	0	0	english_alpha	0	1	plural:chimp	XMPS	4	0	-13
chin	4	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0		XN	2	0	0
china	5	1	1	0	0	1	1	0	english_alpha,google_10000,simple_adjectives,wordle_answers	1	0	demographic:manual	XN	1	1	3
chinas	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	XNS	4	0	-8
chinch	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	XNX	4	0	-13
chinchy	7	1	0	0	1	0	0	0	english_alpha	0	0		XNX	4	-10	0
chine	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		XN	3	0	2
chines	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:chine	XNS	4	0	-8
chinese	7	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0	demographic:manual	XNS	1	0	-1
chink	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	profanity_substr:chink	XNK	3	0	0
chinked	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	profanity_substr:chink	XNKT	2	0	0
chinks	6	0	1	0	0	1	0	0	english_alpha	0	0	profanity_substr:chink	XNKS	4	0	-10
chino	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		XN	3	0	2
chinook	7	0	1	0	0	1	0	0	english_alpha	0	0		XNK	4	0	-10
chinos	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:chino	XNS	4	0	-8
chins	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:chin	XNS	3	0	0
chintz	6	0	1	0	0	1	0	0	english_alpha	0	0		XNTS	4	0	-8
chintzy	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		XNTS	2	0	0
chip	4	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		XP	1	0	1
chipped	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		XPT	2	0	0
chipper	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		XPR	2	0	0
chippy	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		XP	2	0	0
chips	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses	1	0	plural:chip	XPS	2	0	1
chirk	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		XRK	2	0	0
chiron	6	0	1	0	0	1	0	0	english_alpha	0	0		XRN	4	0	-8
chirp	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0		XRP	2	0	-2
chirps	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:chirp	XRPS	4	0	-12
chirpy	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		XRP	2	2	0
chirrup	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	XRP	4	0	-12
chis	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	XS	4	0	-12
chisel	6	0	1	0	0	1	0	0	english_alpha	0	0		XSL	4	0	-8
chisels	7	0	1	0	0	1	0	0	english_alpha	0	0		XSLS	4	0	-8
chit	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	XT	4	0	-12
chitin	6	0	1	0	0	1	0	0	english_alpha	0	0		XTN	4	0	-8
chitins	7	0	1	0	0	1	0	0	english_alpha	0	0		XTNS	4	0	-8
chiton	6	0	1	0	0	1	0	0	english_alpha	0	0		XTN	4	0	-8
chitons	7	0	1	0	0	1	0	0	english_alpha	0	0		XTNS	4	0	-8
chits	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	proper_noun:lex_heuristic	XTS	3	0	-2
chive	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_guesses	1	0		XF	2	0	2
chives	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:chive	XFS	4	0	-8
chiwere	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	XWR	4	0	-12
chlamys	7	0	1	0	0	1	0	0	english_alpha	0	0		XLMS	4	0	-8
chloric	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		XLRK	2	0	0
chock	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0		XK	2	0	2
chocker	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		XKR	2	0	0
chocks	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:chock	XKS	4	0	-8
chocs	5	0	1	0	0	1	0	0	wordle_guesses	1	0		XKS	3	0	2
choctaw	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	XKT	4	0	-12
choice	6	1	1	0	1	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		XS	1	1	-1
choicer	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	comparative:choice	XSR	2	0	0
choices	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		XSS	3	0	-1
choir	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_answers	1	0		XR	1	0	3
choirs	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:choir	XRS	4	0	-8
choke	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0		XK	2	0	2
choked	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		XKT	2	0	0
choker	6	0	1	0	0	1	0	0	english_alpha	0	0		XKR	4	0	-8
chokers	7	0	1	0	0	1	0	0	english_alpha	0	0		XKRS	4	0	-8
chokes	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:choke	XKS	4	0	-8
chokey	6	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0		XK	2	0	2
chokeys	7	0	1	0	0	1	0	0	english_alpha	0	0		XKS	4	0	-8
chokier	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	comparative:choky	XKR	2	0	0
chokies	7	0	1	0	0	1	0	0	english_alpha	0	0	plural:choky	XKS	4	0	-8
choking	7	1	1	0	0	1	1	0	eff,english_alpha,simple_adjectives	1	0		XKNK	2	0	-2
choky	5	1	1	0	1	1	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		XK	2	0	2
choler	6	0	1	0	0	1	0	0	english_alpha	0	0		XLR	4	0	-10
cholera	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	XLR	4	0	-12
cholers	7	0	1	0	0	1	0	0	english_alpha	0	0		XLRS	4	0	-10
choline	7	0	1	0	0	1	0	0	english_alpha	0	0		XLN	4	0	-8
cholla	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	XL	4	0	-13
chollas	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	XLS	4	0	-13
chomp	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_guesses	1	0		XMP	2	0	-2
chomps	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:chomp	XMPS	4	0	-12
chomsky	7	1	1	0	0	1	1	0	simple_adjectives	1	0	proper_noun:lex_heuristic	XMSK	2	0	0
chon	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	XN	4	0	-12
chons	5	0	1	0	0	1	0	0	wordle_guesses	1	0	plural:chon	XNS	3	0	-2
chooser	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		XSR	2	0	0
choosey	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		XS	2	0	0
choosy	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		XS	2	0	0
chop	4	0	1	0	0	1	0	0	eff,english_alpha	1	0		XP	2	0	0
chopin	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	XPN	4	0	-12
chopine	7	0	1	0	0	1	0	0	english_alpha	0	0		XPN	4	0	-8
chopins	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	XPNS	4	0	-12
chopped	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		XPT	2	0	0
chopper	7	0	1	0	0	1	0	0	english_alpha	0	0		XPR	4	0	-10
choppy	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		XP	2	0	0
chops	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:chop	XPS	3	0	0
choragi	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	XRJ	4	0	-10
choral	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic	XRL	2	-1	-2
chorale	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	XRL	4	0	-12
chorals	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	XRLS	4	0	-12
chord	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0		XRT	2	0	0
chordal	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		XRTL	2	-1	0
chords	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:chord	XRTS	4	0	-10
chore	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0		XR	2	0	-2
chorea	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	XR	4	0	-12
choreas	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	XRS	4	0	-12
choreic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		XRK	2	0	0
chores	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:chore	XRS	4	0	-12
chorial	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		XRL	2	0	0
choric	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		XRK	2	-1	0
chorine	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	XRN	4	0	-10
chorion	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	XRN	4	0	-13
chorizo	7	0	1	0	0	1	0	0	english_alpha	0	0		XRS	4	0	-8
choroid	7	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0		XRT	2	0	2
chortle	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	XRTL	4	0	-12
chorus	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		XRS	3	0	-1
chosen	6	1	1	0	0	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		XSN	1	1	3
chou	4	0	1	0	0	1	0	0	english_alpha	0	0		X	4	0	-8
chough	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	XKH	4	0	-13
choughs	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	XS	4	0	-13
chous	5	0	1	0	0	1	0	0	english_alpha	0	0	plural:chou	XS	4	0	-8
choux	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		XKS	3	0	2
chow	4	0	1	0	0	1	0	0	english_alpha	0	0		X	4	0	-8
chowder	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		XTR	2	0	2
chows	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:chow	XS	3	0	2
chrism	6	0	1	0	0	1	0	0	english_alpha	0	0		XRSM	4	0	-8
chrisms	7	0	1	0	0	1	0	0	english_alpha	0	0		XRSMS	4	0	-8
chrisom	7	0	1	0	0	1	0	0	english_alpha	0	0		XRSM	4	0	-8
christ	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	demographic:manual	XRST	3	0	1
christs	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	XRSTS	4	0	-10
chroma	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	XRM	4	0	-12
chromas	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	XRMS	4	0	-12
chrome	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		XRM	1	0	3
chromes	7	0	1	0	0	1	0	0	english_alpha	0	0		XRMS	4	0	-8
chromic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		XRMK	2	0	0
chronic	7	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0	formal_clinical:adj_manual	XRNK	1	1	0
chub	4	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	XB	4	0	-13
chubby	6	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		XB	1	1	0
chubs	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:chub	XBS	3	0	2
chuck	5	0	1	0	0	1	0	0	eff,english_alpha,google_10000,wordle_answers	1	0		XK	1	0	3
chuckle	7	0	1	0	0	1	0	0	bip39,english_alpha	1	0		XKL	2	0	-2
chucks	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:chuck	XKS	4	0	-8
chuddar	7	0	1	0	0	1	0	0	english_alpha	0	0		XTR	4	0	-8
chufa	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		XF	3	0	2
chufas	6	0	1	0	0	1	0	0	english_alpha	0	1	plural:chufa	XFS	4	0	-13
chuffed	7	1	0	0	1	0	0	0	english_alpha	0	0		XFT	4	-10	0
chuffy	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		XF	2	0	0
chug	4	0	1	0	0	1	0	0	eff,english_alpha	1	0		XK	2	0	-2
chugs	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:chug	XKS	3	0	-2
chukchi	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	XKX	4	0	-12
chukka	6	0	1	0	0	1	0	0	english_alpha	0	0		XK	4	0	-10
chukkas	7	0	1	0	0	1	0	0	english_alpha	0	0		XKS	4	0	-10
chukker	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	XKR	4	0	-12
chum	4	0	1	0	0	1	0	0	english_alpha	0	0		XM	4	0	-8
chummy	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		XM	2	0	0
chump	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_answers	1	0		XMP	2	0	0
chumps	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	XMPS	4	0	-10
chums	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:chum	XMS	3	0	2
chunga	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	XNK	4	0	-13
chunk	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,wordle_answers	1	0		XNK	2	0	-2
chunks	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:chunk	XNKS	4	0	-12
chunky	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		XNK	2	0	0
church	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		XRX	3	0	1
churchy	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		XRX	2	0	0
churl	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		XRL	3	0	0
churls	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	XRLS	4	0	-10
churn	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,wordle_answers	1	0		XRN	2	0	2
churns	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:churn	XRNS	4	0	-8
chute	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_answers	1	0		XT	2	0	2
chutes	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:chute	XTS	4	0	-8
chutney	7	0	1	0	0	1	0	0	english_alpha	0	0		XTN	4	0	-8
chutzpa	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	XTSP	4	0	-12
chuvash	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	XFX	4	0	-12
chyle	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		XL	3	0	2
chyles	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:chyle	XLS	4	0	-8
chylous	7	1	0	0	1	0	0	0	english_alpha	0	0		XLS	4	-11	0
chyme	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		XM	3	0	2
chymes	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:chyme	XMS	4	0	-8
chymous	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		XMS	2	0	0
cialis	6	0	1	0	0	1	0	0	google_10000	1	0	profanity:ldnoobw_exact	XLS	3	0	3
ciao	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic	X	3	0	-1
cicada	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SKT	4	0	-13
cicadae	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SKT	4	0	-13
cicadas	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SKTS	4	0	-13
cicala	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SKL	4	0	-13
cicalas	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SKLS	4	0	-13
cicale	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SKL	4	0	-13
cicer	5	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SSR	4	0	-13
cicero	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SSR	4	0	-12
ciceros	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SSRS	4	0	-12
cichlid	7	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0		SXLT	2	0	2
ciconia	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SKN	4	0	-13
cicuta	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SKT	4	0	-13
cider	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_answers	1	0		STR	2	0	2
ciders	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:cider	STRS	4	0	-8
cigar	5	0	1	0	0	1	0	0	bip39,english_alpha,wordle_answers	1	0		SKR	2	0	2
cigaret	7	0	1	0	0	1	0	0	english_alpha	0	0		SKRT	4	0	-8
cigars	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:cigar	SKRS	4	0	-8
cilia	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		SL	3	0	2
ciliary	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SLR	2	-1	0
ciliata	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SLT	4	0	-13
ciliate	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		SLT	2	0	2
cilium	6	0	1	0	0	1	0	0	english_alpha	0	0		SLM	4	0	-8
cimex	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		SMKS	3	0	2
cimices	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SMSS	4	0	-13
cinch	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_answers	1	0		SNX	2	0	0
cinches	7	0	1	0	0	1	0	0	english_alpha	0	0	plural:cinch	SNXS	4	0	-10
cinclus	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SNKLS	4	0	-13
cinder	6	0	1	0	0	1	0	0	english_alpha	0	0		SNTR	4	0	-8
cinders	7	0	1	0	0	1	0	0	english_alpha	0	0		SNTRS	4	0	-8
cindery	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SNTR	2	0	0
cinema	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		SNM	1	0	1
cinemas	7	0	1	0	0	1	0	0	english_alpha	0	0		SNMS	4	0	-10
cingula	7	0	1	0	0	1	0	0	english_alpha	0	0		SNKL	4	0	-8
cinque	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SNK	4	0	-12
cinques	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SNKS	4	0	-12
cipher	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SFR	4	0	-12
ciphers	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SFRS	4	0	-12
circaea	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SRK	4	0	-13
circe	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SRS	4	0	-10
circean	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SRSN	2	0	0
circle	6	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0		SRKL	1	0	1
circles	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		SRKLS	3	0	1
circlet	7	0	1	0	0	1	0	0	english_alpha	0	0		SRKLT	4	0	-8
circuit	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		SRKT	3	0	1
circus	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		SRKS	1	0	1
cirque	6	0	1	0	0	1	0	0	english_alpha	0	0		SRK	4	0	-8
cirques	7	0	1	0	0	1	0	0	english_alpha	0	0		SRKS	4	0	-8
cirrate	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SRT	2	0	0
cirrhus	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SRHS	4	0	-13
cirri	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		SR	3	0	2
cirrose	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SRS	2	0	0
cirrus	6	0	1	0	0	1	0	0	english_alpha	0	0		SRS	4	0	-8
cirsium	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SRSM	4	0	-13
cirsoid	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SRST	2	0	0
cisco	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses	1	0	brand:manual	SSK	2	0	3
ciscoes	7	0	1	0	0	1	0	0	english_alpha	0	0		SSKS	4	0	-8
ciscos	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:cisco	SSKS	4	0	-8
cissoid	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SST	2	0	0
cissy	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		SS	2	0	0
cisted	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SSTT	2	0	0
cistern	7	0	1	0	0	1	0	0	english_alpha	0	0		SSTRN	4	0	-8
cistic	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SSTK	2	0	0
cistron	7	0	1	0	0	1	0	0	english_alpha	0	0		SSTRN	4	0	-8
cistus	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SSTS	4	0	-13
citable	7	1	0	0	0	0	1	0	eff,english_alpha,simple_adjectives	1	0		STBL	2	0	0
citadel	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		STTL	2	0	2
cite	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic	ST	3	0	-1
cites	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:cite	STS	3	0	-2
cither	6	0	1	0	0	1	0	0	english_alpha	0	0		S0R	4	0	-8
cithern	7	0	1	0	0	1	0	0	english_alpha	0	0		S0RN	4	0	-8
cithers	7	0	1	0	0	1	0	0	english_alpha	0	0		S0RS	4	0	-8
cities	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	plural:city	STS	3	0	3
citizen	7	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0		STSN	1	0	1
citole	6	0	1	0	0	1	0	0	english_alpha	0	0		STL	4	0	-8
citoles	7	0	1	0	0	1	0	0	english_alpha	0	0		STLS	4	0	-8
citrate	7	0	1	0	0	1	0	0	english_alpha	0	0		STRT	4	0	-8
citric	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		STRK	2	-1	0
citrin	6	0	1	0	0	1	0	0	english_alpha	0	0		STRN	4	0	-8
citrine	7	0	1	0	0	1	0	0	english_alpha	0	0		STRN	4	0	-8
citrins	7	0	1	0	0	1	0	0	english_alpha	0	0		STRNS	4	0	-8
citron	6	0	1	0	0	1	0	0	english_alpha	0	0		STRN	4	0	-8
citrons	7	0	1	0	0	1	0	0	english_alpha	0	0		STRNS	4	0	-8
citrous	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		STRS	2	-1	0
citrus	6	1	1	0	0	1	1	0	eff,english_alpha,simple_adjectives	1	0		STRS	2	0	2
cittern	7	0	1	0	0	1	0	0	english_alpha	0	0		STRN	4	0	-8
city	4	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0		ST	1	0	3
cive	4	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SF	4	0	-13
cives	5	0	1	0	0	1	0	0	wordle_guesses	1	0	plural:cive	SFS	3	0	2
civet	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		SFT	3	0	2
civets	6	0	1	0	0	1	0	0	english_alpha	0	1	plural:civet	SFTS	4	0	-13
civic	5	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0	formal_clinical:adj_manual	SFK	1	0	0
civics	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:civic	SFKS	4	0	-12
civies	6	0	1	0	0	1	0	0	english_alpha	0	0		SFS	4	0	-8
civil	5	1	0	0	1	0	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		SFL	1	1	0
civiler	7	1	0	0	1	0	0	0	english_alpha	0	0	comparative:civil	SFLR	4	-10	0
civvies	7	0	1	0	0	1	0	0	english_alpha	0	0		SFS	4	0	-8
clabber	7	0	1	0	0	1	0	0	english_alpha	0	0		KLBR	4	0	-8
clack	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0		KLK	2	0	0
clacks	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:clack	KLKS	4	0	-10
clad	4	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		KLT	2	0	0
clade	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		KLT	3	0	0
cladode	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	KLTT	4	0	-13
