word	length	is_adjective	is_noun	is_other	wn_adj	wn_noun	ref_adj	ref_noun	source_set	is_corroborated	biology_obscure	drop_reason
bister	6	0	1	0	0	1	0	0	english_alpha	0	0	
bisters	7	0	1	0	0	1	0	0	english_alpha	0	0	
bistre	6	0	1	0	0	1	0	0	english_alpha	0	0	
bistred	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
bistres	7	0	1	0	0	1	0	0	english_alpha	0	0	
bistro	6	0	1	0	0	1	0	0	english_alpha	0	0	
bistros	7	0	1	0	0	1	0	0	english_alpha	0	0	
bitch	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses	1	0	profanity:ldnoobw_exact
bitches	7	0	1	0	0	1	0	0	english_alpha	0	0	profanity:ldnoobw_exact
bitchy	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	profanity_substr:bitch
bite	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	
biter	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
biters	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
bites	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:bite
biting	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
bitis	5	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
bitless	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
bitmap	6	0	1	0	0	1	0	0	english_alpha	0	0	
bitonal	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
bits	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	
bitt	4	0	1	0	0	1	0	0	english_alpha	0	0	
bitten	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
bitter	6	1	1	0	1	1	1	0	bip39,english_alpha,haikunatorjs_adj,heroku_adj,simple_adjectives	1	0	
bittern	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
bitters	7	0	1	0	0	1	0	0	english_alpha	0	0	
bittie	6	1	0	0	1	0	0	0	english_alpha	0	0	
bittier	7	1	0	0	1	0	0	0	english_alpha	0	0	comparative:bittie
bitts	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:bitt
bitty	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers	1	0	
bitumen	7	0	1	0	0	1	0	0	english_alpha	0	0	
bivalve	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	
bivouac	7	0	1	0	0	1	0	0	english_alpha	0	0	
bizarre	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0	
bize	4	0	1	0	0	1	0	0	english_alpha	0	0	
bizes	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:bize
bizet	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
bizonal	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
blabber	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	
blabby	6	1	0	0	1	0	0	0	english_alpha	0	0	
black	5	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,haikunatorjs_adj,heroku_adj,simple_adjectives,wordle_answers	1	0	
blacker	7	1	0	0	1	0	0	0	english_alpha	0	0	comparative:black
blacks	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	plural:black
bladder	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	
blade	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers	1	0	violence:manual
bladed	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
blades	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	plural:blade
blae	4	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
blaer	5	1	0	0	1	0	0	0	wordle_guesses	1	0	comparative:blae
blah	4	1	1	0	0	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0	
blahs	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:blah
blain	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
blains	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:blain
blair	5	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic
blake	5	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic
blame	5	1	1	0	1	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0	
blamed	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
blamer	6	1	0	0	1	0	0	0	english_alpha	0	0	comparative:blame
blames	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
blanc	5	0	1	0	0	1	0	0	english_alpha	0	0	
blancs	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:blanc
bland	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers	1	0	
blander	7	1	0	0	1	0	0	0	english_alpha	0	0	comparative:bland
blank	5	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0	
blanker	7	1	0	0	1	0	0	0	english_alpha	0	0	comparative:blank
blanket	7	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0	
blanks	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:blank
blare	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0	
blares	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:blare
blarina	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
blaring	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	
blarney	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
blase	5	1	0	0	1	0	0	0	english_alpha,wordle_guesses	1	0	
blast	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers	1	0	
blasted	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
blaster	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
blasts	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:blast
blatant	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
blate	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
blather	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
blatta	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
blaze	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0	
blazer	6	0	1	0	0	1	0	0	eff,english_alpha	1	0	
blazers	7	0	1	0	0	1	0	0	english_alpha	0	0	
blazes	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:blaze
blazing	7	1	1	0	1	1	1	0	eff,english_alpha,simple_adjectives	1	0	
blazon	6	0	1	0	0	1	0	0	english_alpha	0	0	
blazons	7	0	1	0	0	1	0	0	english_alpha	0	0	
bleach	6	0	1	0	0	1	0	0	eff,english_alpha	1	0	
bleachs	7	0	1	0	0	1	0	0	english_alpha	0	0	
bleak	5	1	0	0	1	0	1	0	bip39,eff,english_alpha,simple_adjectives,wordle_answers	1	0	
bleaker	7	1	0	0	1	0	0	0	english_alpha	0	0	comparative:bleak
blear	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
bleary	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
bleat	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0	
bleats	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:bleat
bleb	4	0	1	0	0	1	0	0	english_alpha	0	0	
blebby	6	1	0	0	1	0	0	0	english_alpha	0	0	
blebs	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:bleb
bleeder	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
bleep	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_answers	1	0	
bleeps	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:bleep
blemish	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	
blend	5	0	1	0	0	1	0	0	eff,english_alpha,google_10000,wordle_answers	1	0	
blende	6	0	1	0	0	1	0	0	english_alpha	0	0	
blended	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
blender	7	0	1	0	0	1	0	0	english_alpha	0	0	
blendes	7	0	1	0	0	1	0	0	english_alpha	0	0	
blends	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:blend
blenny	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
blessed	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0	
blest	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
blether	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
bletia	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
bleu	4	0	1	0	0	1	0	0	english_alpha	0	0	
blewits	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
blighia	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
blight	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
blights	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
blighty	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
blimp	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_answers	1	0	
blimps	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:blimp
blind	5	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0	
blinded	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
blinder	7	1	1	0	1	1	0	0	english_alpha	0	0	comparative:blind
blinds	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:blind
bling	5	0	1	0	0	1	0	0	eff,wordle_guesses	1	0	
blini	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
blinis	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:blini
blink	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_answers	1	0	
blinker	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	
blinks	6	0	1	0	0	1	0	0	eff,english_alpha	1	0	plural:blink
blintz	6	0	1	0	0	1	0	0	english_alpha	0	0	
blintze	7	0	1	0	0	1	0	0	english_alpha	0	0	
bliny	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
blip	4	0	1	0	0	1	0	0	eff,english_alpha	1	0	
blips	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:blip
bliss	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0	
blisses	7	0	1	0	0	1	0	0	english_alpha	0	0	plural:bliss
blister	7	0	1	0	0	1	0	0	english_alpha	0	0	
blithe	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
blither	7	1	0	0	1	0	0	0	english_alpha	0	0	comparative:blithe
blitz	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_answers	1	0	
blitzes	7	0	1	0	0	1	0	0	english_alpha	0	0	plural:blitz
bloat	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0	
bloated	7	1	0	0	0	0	1	0	eff,english_alpha,simple_adjectives	1	0	
bloater	7	0	1	0	0	1	0	0	english_alpha	0	0	
bloats	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:bloat
blob	4	0	1	0	0	1	0	0	eff,english_alpha	1	0	
blobs	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:blob
bloc	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
block	5	0	1	0	0	1	0	1	english_alpha,google_10000,haikunatorjs_nouns,wordle_answers	1	0	
blocked	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0	
blocker	7	0	1	0	0	1	0	0	english_alpha	0	0	
blocks	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	plural:block
blocky	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
blocs	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:bloc
blog	4	0	1	0	0	1	0	0	eff,google_10000	1	0	
blogger	7	0	1	0	0	1	0	0	google_10000	1	0	proper_noun:lex_heuristic
blogs	5	0	1	0	0	1	0	0	google_10000,wordle_guesses	1	0	plural:blog
blok	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
bloke	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0	
blokes	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
blolly	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
blond	5	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives,wordle_answers	1	0	
blonde	6	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0	
blonder	7	1	0	0	1	0	0	0	english_alpha	0	0	comparative:blond
blondes	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
blonds	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:blond
blood	5	0	1	0	0	1	0	0	bip39,english_alpha,google_10000,wordle_answers	1	0	body_medical:manual
blooded	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
bloods	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:blood
bloody	6	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0	
bloom	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_answers	1	0	
bloomed	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
bloomer	7	0	1	0	0	1	0	0	english_alpha	0	0	
blooms	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:bloom
bloomy	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
blooper	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	
blossom	7	0	1	0	0	1	0	0	bip39,english_alpha	1	0	
blot	4	0	1	0	0	1	0	0	eff,english_alpha	1	0	
blotch	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
blotchy	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
blots	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:blot
blotter	7	0	1	0	0	1	0	0	english_alpha	0	0	
blotto	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
blotty	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
blouse	6	0	1	0	0	1	0	0	bip39,eff,english_alpha	1	0	
blouses	7	0	1	0	0	1	0	0	english_alpha	0	0	
blow	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	
blower	6	0	1	0	0	1	0	0	english_alpha	0	0	
blowers	7	0	1	0	0	1	0	0	english_alpha	0	0	
blowfly	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
blowgun	7	0	1	0	0	1	0	0	english_alpha	0	0	
blowier	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	comparative:blowy
blowing	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	gerund:blow
blowjob	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	profanity:ldnoobw_exact
blown	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers	1	0	
blowout	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
blows	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:blow
blowsy	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
blowup	6	0	1	0	0	1	0	0	english_alpha	0	0	
blowups	7	0	1	0	0	1	0	0	english_alpha	0	0	
blowy	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
blowzed	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
blowzy	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
blubber	7	1	1	0	0	1	1	0	eff,english_alpha,simple_adjectives	1	0	
blucher	7	0	1	0	0	1	0	0	english_alpha	0	0	
blue	4	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,haikunatorjs_adj,heroku_adj,simple_adjectives	1	0	
bluefin	7	0	1	0	0	1	0	0	english_alpha	0	0	
blueing	7	0	1	0	0	1	0	0	english_alpha	0	0	gerund:blue
blueish	7	1	0	0	1	0	0	0	english_alpha	0	0	
bluer	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers	1	0	comparative:blue
blues	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses	1	0	plural:blue
bluest	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	superlative:blue
bluff	5	1	1	0	1	1	1	0	eff,english_alpha,simple_adjectives,wordle_answers	1	0	
bluffer	7	1	1	0	1	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
bluffs	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:bluff
bluing	6	0	1	0	0	1	0	0	english_alpha	0	0	gerund:blue
bluings	7	0	1	0	0	1	0	0	english_alpha	0	0	
bluish	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0	
blunder	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
blunt	5	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives,wordle_answers	1	0	
blunted	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
blunter	7	1	0	0	1	0	0	0	english_alpha	0	0	comparative:blunt
blur	4	0	1	0	0	1	0	0	bip39,english_alpha	1	0	
blurb	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_answers	1	0	
blurbs	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
blurred	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0	
blurry	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0	
blurs	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:blur
blush	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,wordle_answers	1	0	
blusher	7	0	1	0	0	1	0	0	english_alpha	0	0	
blushes	7	0	1	0	0	1	0	0	english_alpha	0	0	plural:blush
bluster	7	0	1	0	0	1	0	0	english_alpha	0	0	
boar	4	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
board	5	0	1	0	0	1	0	0	bip39,english_alpha,google_10000,wordle_answers	1	0	
boarder	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
boards	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	plural:board
boarish	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
boars	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:boar
boas	4	0	1	0	0	1	0	0	english_alpha	0	0	
boast	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0	
boaster	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	
boasts	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
boat	4	0	1	0	0	1	0	1	bip39,eff,english_alpha,google_10000,haikunatorjs_nouns	1	0	
boater	6	0	1	0	0	1	0	0	english_alpha	0	0	
boaters	7	0	1	0	0	1	0	0	english_alpha	0	0	
boating	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	gerund:boat
boatman	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
boatmen	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
boats	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses	1	0	plural:boat
bobber	6	0	1	0	0	1	0	0	english_alpha	0	0	
bobbers	7	0	1	0	0	1	0	0	english_alpha	0	0	
bobbery	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
bobbies	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
bobbin	6	0	1	0	0	1	0	0	english_alpha	0	0	
bobbins	7	0	1	0	0	1	0	0	english_alpha	0	0	
bobble	6	0	1	0	0	1	0	0	eff,english_alpha	1	0	
bobbles	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
bobby	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_answers	1	0	
bobcat	6	0	1	0	0	1	0	0	eff,english_alpha	1	0	
bobcats	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
bobs	4	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0	
bobsled	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	
bobtail	7	1	1	0	1	1	1	0	eff,english_alpha,simple_adjectives	1	0	
bocce	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
bocces	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:bocce
bocci	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
boccie	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
boccies	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
boccis	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:bocci
boche	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
boches	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
bock	4	0	1	0	0	1	0	0	english_alpha	0	0	
bocks	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:bock
bodega	6	0	1	0	0	1	0	0	english_alpha	0	0	
bodegas	7	0	1	0	0	1	0	0	english_alpha	0	0	
bodger	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
bodice	6	0	1	0	0	1	0	0	english_alpha	0	0	
bodices	7	0	1	0	0	1	0	0	english_alpha	0	0	
bodied	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
bodies	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	plural:body
bodily	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
boding	6	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0	
bodings	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
bodkin	6	0	1	0	0	1	0	0	english_alpha	0	0	
bodkins	7	0	1	0	0	1	0	0	english_alpha	0	0	
bodoni	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
bods	4	0	1	0	0	1	0	0	english_alpha	0	0	
body	4	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0	
boeotia	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
boer	4	0	1	0	0	1	0	0	english_alpha	0	0	demographic:manual
boers	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
boeuf	5	0	1	0	0	1	0	0	wordle_guesses	1	0	
boffin	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
boffins	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
boffo	5	1	0	0	1	0	0	0	english_alpha,wordle_guesses	1	0	
bogart	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
bogbean	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
bogey	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
bogeys	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:bogey
boggy	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
bogie	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
bogies	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:bogie
bogota	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
bogs	4	0	1	0	0	1	0	0	english_alpha	0	0	
bogus	5	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives,wordle_guesses	1	0	
bogy	4	0	1	0	0	1	0	0	english_alpha	0	0	
bohemia	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
boidae	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
boil	4	0	1	0	0	1	0	0	bip39,eff,english_alpha	1	0	body_medical:manual
boiled	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
boiler	6	0	1	0	0	1	0	0	english_alpha	0	0	
boilers	7	0	1	0	0	1	0	0	english_alpha	0	0	
boiling	7	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0	
boils	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:boil
boise	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
bola	4	0	1	0	0	1	0	0	english_alpha	0	0	
bolas	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:bola
bold	4	1	1	0	1	1	1	0	english_alpha,google_10000,haikunatorjs_adj,heroku_adj,moby_adj,simple_adjectives	1	0	proper_noun:lex_heuristic
bolder	6	1	0	0	1	0	0	0	english_alpha	0	0	comparative:bold
boldest	7	1	0	0	1	0	0	0	english_alpha	0	0	superlative:bold
bolds	5	0	1	0	0	1	0	0	wordle_guesses	1	0	plural:bold
bole	4	0	1	0	0	1	0	0	english_alpha	0	0	
bolero	6	0	1	0	0	1	0	0	english_alpha	0	0	
boleros	7	0	1	0	0	1	0	0	english_alpha	0	0	
boles	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:bole
bolete	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
boletes	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
boleti	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
boletus	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
bolide	6	0	1	0	0	1	0	0	english_alpha	0	0	
bolides	7	0	1	0	0	1	0	0	english_alpha	0	0	
bolivar	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
bolivia	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	
boll	4	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
bollard	7	0	1	0	0	1	0	0	english_alpha	0	0	
bollock	7	0	1	0	0	1	0	0	english_alpha	0	0	
bolls	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:boll
bolo	4	0	1	0	0	1	0	0	english_alpha	0	0	
bologna	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
boloney	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
bolos	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:bolo
bolshie	7	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic
bolshy	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic
bolster	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	
bolt	4	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0	
bolted	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
bolti	5	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
bolts	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:bolt
bolus	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
boluses	7	0	1	0	0	1	0	0	english_alpha	0	0	plural:bolus
bomarea	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
