word	length	is_adjective	is_noun	is_other	wn_adj	wn_noun	ref_adj	ref_noun	source_set	is_corroborated	biology_obscure	drop_reason	metaphone_code
crybaby	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	KRBB
crying	6	1	1	0	1	1	1	0	eff,english_alpha,simple_adjectives	1	0		KRYNK
cryogen	7	0	1	0	0	1	0	0	english_alpha	0	0		KRYJN
cryonic	7	1	0	0	1	0	0	0	english_alpha	0	0		KRYNK
crypt	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0	demographic:manual	KRPT
cryptal	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		KRPTL
cryptic	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		KRPTK
crypts	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:crypt	KRPTS
crystal	7	1	1	0	0	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		KRSTL
ctene	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		KTN
ctenoid	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KTNT
cuba	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	demographic:manual	KB
cuban	5	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	demographic:manual	KBN
cubans	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	KBNS
cubas	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	KBS
cubbies	7	0	1	0	0	1	0	0	english_alpha	0	0	plural:cubby	KBS
cubbish	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		KBX
cubby	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		KB
cube	4	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0		KB
cubeb	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		KBB
cubebs	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:cubeb	KBBS
cubes	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:cube	KBS
cubic	5	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		KBK
cubical	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		KBKL
cubicle	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		KBKL
cubism	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	KBSM
cubisms	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	KBSMS
cubist	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic	KBST
cubists	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	KBSTS
cubit	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		KBT
cubital	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KBTL
cubits	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:cubit	KBTS
cubitus	7	0	1	0	0	1	0	0	english_alpha	0	0		KBTS
cuboid	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		KBT
cuboids	7	0	1	0	0	1	0	0	english_alpha	0	0		KBTS
cubs	4	0	1	0	0	1	0	0	english_alpha	0	0		KBS
cuckold	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	KKLT
cuckoo	6	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0		KK
cuckoos	7	0	1	0	0	1	0	0	english_alpha	0	0		KKS
cuculus	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	KKLS
cucumis	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	KKMS
cudbear	7	0	1	0	0	1	0	0	english_alpha	0	0		KTBR
cuddies	7	0	1	0	0	1	0	0	english_alpha	0	0	plural:cuddy	KTS
cuddle	6	0	1	0	0	1	0	0	eff,english_alpha	1	0		KTL
cuddles	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	KTLS
cuddly	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		KTL
cuddy	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		KT
cudgel	6	0	1	0	0	1	0	0	english_alpha	0	0		KJL
cudgels	7	0	1	0	0	1	0	0	english_alpha	0	0		KJLS
cuds	4	0	1	0	0	1	0	0	english_alpha	0	0		KTS
cudweed	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	KTWT
cues	4	0	1	0	0	1	0	0	english_alpha	0	0		KS
cuff	4	0	1	0	0	1	0	0	english_alpha	0	0		KF
cuffed	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		KFT
cuffs	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:cuff	KFS
cufic	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		KFK
cuirass	7	0	1	0	0	1	0	0	english_alpha	0	0		KRS
cuisine	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		KSN
cuisse	6	0	1	0	0	1	0	0	english_alpha	0	0		KS
cuisses	7	0	1	0	0	1	0	0	english_alpha	0	0		KSS
cuke	4	0	1	0	0	1	0	0	english_alpha	0	0		KK
cukes	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:cuke	KKS
culebra	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	KLBR
culex	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		KLKS
culices	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	KLSS
culicid	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		KLST
cull	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	KL
cullis	6	0	1	0	0	1	0	0	english_alpha	0	0		KLS
culls	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:cull	KLS
culm	4	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	KLM
culms	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:culm	KLMS
culotte	7	0	1	0	0	1	0	0	english_alpha	0	0		KLT
culprit	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		KLPRT
cult	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		KLT
culti	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		KLT
cultic	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		KLTK
cultish	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		KLTX
cultism	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	KLTSM
cultist	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	KLTST
cults	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:cult	KLTS
culture	7	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0		KLTR
cultus	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	KLTS
culvert	7	0	1	0	0	1	0	0	english_alpha	0	0		KLFRT
cumin	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0		KMN
cumins	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:cumin	KMNS
cumquat	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	KMKT
cumuli	6	0	1	0	0	1	0	0	english_alpha	0	0		KML
cumulus	7	0	1	0	0	1	0	0	english_alpha	0	0		KMLS
cuneal	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KNL
cuneate	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KNT
cuneus	6	0	1	0	0	1	0	0	english_alpha	0	0		KNS
cunner	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	KNR
cunners	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	KNRS
cunning	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		KNNK
cunt	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	profanity:ldnoobw_exact	KNT
cunts	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	profanity_substr:cunt	KNTS
cuon	4	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	KN
cupcake	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		KPKK
cupel	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		KPL
cupels	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:cupel	KPLS
cupful	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	KPFL
cupfuls	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	KPFLS
cupid	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_guesses	1	0	proper_noun:lex_heuristic	KPT
cupids	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	KPTS
cuplike	7	1	0	0	1	0	0	0	english_alpha	0	0		KPLK
cupola	6	0	1	0	0	1	0	0	english_alpha	0	0		KPL
cupolas	7	0	1	0	0	1	0	0	english_alpha	0	0		KPLS
cuppa	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		KP
cuppas	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:cuppa	KPS
cupped	6	1	0	0	0	0	1	0	eff,english_alpha,simple_adjectives	1	0		KPT
cupper	6	0	1	0	0	1	0	0	english_alpha	0	0		KPR
cuppers	7	0	1	0	0	1	0	0	english_alpha	0	0		KPRS
cupping	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		KPNK
cupric	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KPRK
cuprite	7	0	1	0	0	1	0	0	english_alpha	0	0		KPRT
cuprous	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KPRS
cups	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		KPS
cupular	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KPLR
cupule	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	KPL
cupules	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	KPLS
curable	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		KRBL
curacao	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	KRK
curacoa	7	0	1	0	0	1	0	0	english_alpha	0	0		KRK
curacy	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	KRS
curare	6	0	1	0	0	1	0	0	english_alpha	0	0		KRR
curares	7	0	1	0	0	1	0	0	english_alpha	0	0		KRRS
curate	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	KRT
curates	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	KRTS
curator	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		KRTR
curb	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	KRB
curbed	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		KRBT
curbing	7	0	1	0	0	1	0	0	english_alpha	0	0	gerund:curb	KRBNK
curbs	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	proper_noun:lex_heuristic	KRBS
curcuma	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	KRKM
curd	4	0	1	0	0	1	0	0	english_alpha	0	0		KRT
curdier	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		KRTR
curdled	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KRTLT
curds	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:curd	KRTS
curdy	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		KRT
cure	4	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		KR
cured	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		KRT
cures	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:cure	KRS
curet	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		KRT
curets	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:curet	KRTS
curette	7	0	1	0	0	1	0	0	english_alpha	0	0		KRT
curfew	6	0	1	0	0	1	0	0	eff,english_alpha	1	0		KRF
curfews	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	KRFS
curia	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		KR
curiae	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	KR
curie	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	proper_noun:lex_heuristic	KR
curies	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	KRS
curing	6	0	1	0	0	1	0	0	eff,english_alpha	1	0	gerund:cur	KRNK
curio	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0		KR
curios	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:curio	KRS
curiosa	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	KRS
curious	7	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		KRS
curium	6	0	1	0	0	1	0	0	english_alpha	0	0		KRM
curiums	7	0	1	0	0	1	0	0	english_alpha	0	0		KRMS
curl	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	KRL
curled	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		KRLT
curler	6	0	1	0	0	1	0	0	eff,english_alpha	1	0		KRLR
curlers	7	0	1	0	0	1	0	0	english_alpha	0	0		KRLRS
curlew	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	KRL
curlews	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	KRLS
curlier	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	comparative:curly	KRLR
curling	7	1	1	0	1	1	1	0	eff,english_alpha,simple_adjectives	1	0		KRLNK
curls	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	proper_noun:lex_heuristic	KRLS
curly	5	1	0	0	1	0	1	0	eff,english_alpha,haikunatorjs_adj,simple_adjectives,wordle_answers	1	0		KRL
currant	7	0	1	0	0	1	0	0	english_alpha	0	0		KRNT
current	7	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		KRNT
currier	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	KRR
curries	7	0	1	0	0	1	0	0	english_alpha	0	0	plural:curry	KRS
currish	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KRX
curry	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_answers	1	0		KR
curs	4	0	1	0	0	1	0	0	english_alpha	0	0		KRS
curse	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_answers	1	0		KRS
cursed	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KRST
curses	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:curse	KRSS
cursing	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		KRSNK
cursive	7	1	1	0	1	1	1	0	eff,english_alpha,simple_adjectives	1	0		KRSF
cursor	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		KRSR
cursors	7	0	1	0	0	1	0	0	english_alpha	0	0		KRSRS
cursory	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KRSR
curst	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		KRST
curt	4	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KRT
curtain	7	0	1	0	0	1	0	0	bip39,eff,english_alpha	1	0		KRTN
curtal	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KRTL
curtate	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		KRTT
curter	6	1	0	0	1	0	0	0	english_alpha	0	0	comparative:curt	KRTR
curtest	7	1	0	0	1	0	0	0	english_alpha	0	0	superlative:curt	KRTST
curtis	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic	KRTS
curtsey	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	KRTS
curtsy	6	0	1	0	0	1	0	0	eff,english_alpha	1	0		KRTS
curule	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		KRL
curve	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers	1	0		KRF
curved	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KRFT
curves	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	plural:curve	KRFS
curvet	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	KRFT
curvets	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	KRFTS
curvey	6	1	0	0	1	0	0	0	english_alpha	0	0		KRF
curvier	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	comparative:curvy	KRFR
curving	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KRFNK
curvy	5	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives,wordle_answers	1	0		KRF
cuscus	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	KSKS
cuscuta	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	KSKT
cushat	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	KXT
cushats	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	KXTS
cushaw	6	0	1	0	0	1	0	0	english_alpha	0	0		KX
cushaws	7	0	1	0	0	1	0	0	english_alpha	0	0		KXS
cushier	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	comparative:cushy	KXR
cushing	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	KXNK
cushion	7	0	1	0	0	1	0	0	bip39,english_alpha	1	0		KXN
cushy	5	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives,wordle_guesses	1	0		KX
cusk	4	0	1	0	0	1	0	0	english_alpha	0	0		KSK
cusks	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:cusk	KSKS
cusp	4	0	1	0	0	1	0	0	eff,english_alpha	1	0		KSP
cuspate	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KSPT
cusped	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KSPT
cuspid	6	0	1	0	0	1	0	0	english_alpha	0	0		KSPT
cuspids	7	0	1	0	0	1	0	0	english_alpha	0	0		KSPTS
cusps	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:cusp	KSPS
cuss	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	KS
cussed	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		KST
cusses	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	KSS
custard	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		KSTRT
custody	7	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		KSTT
custom	6	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		KSTM
customs	7	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		KSTMS
cutaway	7	0	1	0	0	1	0	0	english_alpha	0	0		KTW
cutback	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	KTBK
cutch	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		KX
cutcha	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		KX
cutches	7	0	1	0	0	1	0	0	english_alpha	0	1	plural:cutch	KXS
cute	4	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		KT
cuter	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	comparative:cut	KTR
cutes	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:cute	KTS
cutest	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	superlative:cut	KTST
cuticle	7	0	1	0	0	1	0	0	english_alpha	0	0		KTKL
cutin	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		KTN
cutins	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:cutin	KTNS
cutis	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		KTS
cutises	7	0	1	0	0	1	0	0	english_alpha	0	0	plural:cutis	KTSS
cutlas	6	0	1	0	0	1	0	0	english_alpha	0	0		KTLS
cutlass	7	0	1	0	0	1	0	0	english_alpha	0	0		KTLS
cutler	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	KTLR
cutlers	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	KTLRS
cutlery	7	0	1	0	0	1	0	0	english_alpha	0	0		KTLR
cutlet	6	0	1	0	0	1	0	0	english_alpha	0	0		KTLT
cutlets	7	0	1	0	0	1	0	0	english_alpha	0	0		KTLTS
cutoff	6	0	1	0	0	1	0	0	english_alpha	0	0		KTF
cutoffs	7	0	1	0	0	1	0	0	english_alpha	0	0		KTFS
cutout	6	0	1	0	0	1	0	0	english_alpha	0	0		KTT
cutouts	7	0	1	0	0	1	0	0	english_alpha	0	0		KTTS
cuts	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		KTS
cutter	6	0	1	0	0	1	0	0	english_alpha	0	0		KTR
cutters	7	0	1	0	0	1	0	0	english_alpha	0	0		KTRS
cutting	7	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0		KTNK
cuttle	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	KTL
cuttles	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	KTLS
cutty	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		KT
cutwork	7	0	1	0	0	1	0	0	english_alpha	0	0		KTWRK
cutworm	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	KTWRM
cwms	4	0	1	0	0	1	0	0	english_alpha	0	0		KMS
cyamus	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SMS
cyan	4	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		SN
cyanic	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SNK
cyanide	7	0	1	0	0	1	0	0	english_alpha	0	0		SNT
cyanite	7	0	1	0	0	1	0	0	english_alpha	0	0		SNT
cyans	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:cyan	SNS
cyathea	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	S0
cybele	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SBL
cyborg	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SBRK
cyborgs	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SBRKS
cycad	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		SKT
cycads	6	0	1	0	0	1	0	0	english_alpha	0	1	plural:cycad	SKTS
cycas	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		SKS
cycases	7	0	1	0	0	1	0	0	english_alpha	0	1	plural:cycas	SKSS
cycle	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers	1	0	abstract_corporate:noun_manual	SKL
cycles	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	plural:cycle	SKLS
cyclic	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		SKLK
cycling	7	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0	gerund:cycle	SKLNK
cyclist	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		SKLST
cycloid	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		SKLT
cyclone	7	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0		SKLN
cyclops	7	0	1	0	0	1	0	0	english_alpha	0	0		SKLPS
cyder	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		STR
cyders	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:cyder	STRS
cydonia	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	STN
cygnet	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SKNT
cygnets	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SKNTS
cygnus	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SKNS
cylices	7	0	1	0	0	1	0	0	english_alpha	0	0		SLSS
cylix	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		SLKS
cyma	4	0	1	0	0	1	0	0	english_alpha	0	0		SM
cymae	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		SM
cymas	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:cyma	SMS
cymatia	7	0	1	0	0	1	0	0	english_alpha	0	0		SMX
cymbal	6	0	1	0	0	1	0	0	eff,english_alpha	1	0		SMBL
cymbals	7	0	1	0	0	1	0	0	english_alpha	0	0		SMBLS
cymbid	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SMBT
cyme	4	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SM
cymene	6	0	1	0	0	1	0	0	english_alpha	0	0		SMN
cymenes	7	0	1	0	0	1	0	0	english_alpha	0	0		SMNS
cymes	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:cyme	SMS
cymling	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SMLNK
cymoid	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SMT
cymose	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SMS
cymric	6	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic	SMRK
cymry	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SMR
cymule	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SML
cynara	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SNR
cynic	5	1	1	0	0	1	1	0	english_alpha,simple_adjectives,wordle_answers	1	0		SNK
cynical	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SNKL
cynics	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SNKS
cynips	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SNPS
cynodon	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SNTN
cynomys	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SNMS
cynthia	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SN0
cyperus	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SPRS
cypher	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SFR
cyphers	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SFRS
